filename,class,is_atypical,is_augmented,augmentation_type,split
7353.png,Atypical,True,False,,Validation
3475.png,Atypical,True,False,,Validation
8053.png,Atypical,True,False,,Validation
2011.png,Atypical,True,False,,Validation
9233.png,Atypical,True,False,,Validation
TUPAC16_1864.png,Atypical,True,False,,Validation
TUPAC16_7046.png,Atypical,True,False,,Validation
1179.png,Atypical,True,False,,Validation
8045.png,Atypical,True,False,,Validation
TUPAC16_2049.png,Atypical,True,False,,Validation
3448.png,Atypical,True,False,,Validation
939.png,Atypical,True,False,,Validation
10526.png,Atypical,True,False,,Validation
11610.png,Atypical,True,False,,Validation
TUPAC16_1163.png,Atypical,True,False,,Validation
9077.png,Atypical,True,False,,Validation
10003.png,Atypical,True,False,,Validation
TUPAC16_1933.png,Atypical,True,False,,Validation
6980.png,Atypical,True,False,,Validation
1240.png,Atypical,True,False,,Validation
1000.png,Atypical,True,False,,Validation
1223.png,Atypical,True,False,,Validation
TUPAC16_1078.png,Atypical,True,False,,Validation
8345.png,Atypical,True,False,,Validation
8341.png,Atypical,True,False,,Validation
TUPAC16_1147.png,Atypical,True,False,,Validation
TUPAC16_2182.png,Atypical,True,False,,Validation
6075.png,Atypical,True,False,,Validation
6594.png,Atypical,True,False,,Validation
TUPAC16_1064.png,Atypical,True,False,,Validation
10612.png,Atypical,True,False,,Validation
8038.png,Atypical,True,False,,Validation
6557.png,Atypical,True,False,,Validation
4667.png,Atypical,True,False,,Validation
9045.png,Atypical,True,False,,Validation
TUPAC16_8144.png,Atypical,True,False,,Validation
TUPAC16_1125.png,Atypical,True,False,,Validation
6554.png,Atypical,True,False,,Validation
1238.png,Atypical,True,False,,Validation
1575.png,Atypical,True,False,,Validation
1982.png,Atypical,True,False,,Validation
8061.png,Atypical,True,False,,Validation
1213.png,Atypical,True,False,,Validation
94.png,Atypical,True,False,,Validation
9692.png,Atypical,True,False,,Validation
TUPAC16_10606.png,Atypical,True,False,,Validation
11622.png,Atypical,True,False,,Validation
8070.png,Atypical,True,False,,Validation
7118.png,Atypical,True,False,,Validation
6981.png,Atypical,True,False,,Validation
4466.png,Atypical,True,False,,Validation
938.png,Atypical,True,False,,Validation
9211.png,Atypical,True,False,,Validation
6567.png,Atypical,True,False,,Validation
TUPAC16_1092.png,Atypical,True,False,,Validation
TUPAC16_1138.png,Atypical,True,False,,Validation
10658.png,Atypical,True,False,,Validation
8071.png,Atypical,True,False,,Validation
TUPAC16_1740.png,Atypical,True,False,,Validation
TUPAC16_5826.png,Atypical,True,False,,Validation
665.png,Atypical,True,False,,Validation
1993.png,Atypical,True,False,,Validation
7080.png,Atypical,True,False,,Validation
10089.png,Atypical,True,False,,Validation
9058.png,Atypical,True,False,,Validation
1566.png,Atypical,True,False,,Validation
TUPAC16_2074.png,Atypical,True,False,,Validation
10561.png,Atypical,True,False,,Validation
6079.png,Atypical,True,False,,Validation
11710.png,Atypical,True,False,,Validation
TUPAC16_1181.png,Atypical,True,False,,Validation
5459.png,Atypical,True,False,,Validation
8073.png,Atypical,True,False,,Validation
TUPAC16_1203.png,Atypical,True,False,,Validation
1493.png,Atypical,True,False,,Validation
11598.png,Atypical,True,False,,Validation
9005.png,Atypical,True,False,,Validation
TUPAC16_1733.png,Atypical,True,False,,Validation
6619.png,Atypical,True,False,,Validation
TUPAC16_2201.png,Atypical,True,False,,Validation
TUPAC16_1189.png,Atypical,True,False,,Validation
1540.png,Atypical,True,False,,Validation
11799.png,Atypical,True,False,,Validation
TUPAC16_2317.png,Atypical,True,False,,Validation
6578.png,Atypical,True,False,,Validation
239.png,Atypical,True,False,,Validation
TUPAC16_10696.png,Atypical,True,False,,Validation
528.png,Atypical,True,False,,Validation
9026.png,Atypical,True,False,,Validation
6117.png,Atypical,True,False,,Validation
TUPAC16_2350.png,Atypical,True,False,,Validation
1277.png,Atypical,True,False,,Validation
8029.png,Atypical,True,False,,Validation
1345.png,Atypical,True,False,,Validation
6082.png,Atypical,True,False,,Validation
TUPAC16_11003.png,Atypical,True,False,,Validation
9057.png,Atypical,True,False,,Validation
1496.png,Atypical,True,False,,Validation
8024.png,Atypical,True,False,,Validation
9054.png,Atypical,True,False,,Validation
7116.png,Atypical,True,False,,Validation
5425.png,Atypical,True,False,,Validation
10624.png,Atypical,True,False,,Validation
9295.png,Atypical,True,False,,Validation
TUPAC16_3207.png,Atypical,True,False,,Validation
TUPAC16_5740.png,Atypical,True,False,,Validation
10602.png,Atypical,True,False,,Validation
8081.png,Atypical,True,False,,Validation
1524.png,Atypical,True,False,,Validation
1482.png,Atypical,True,False,,Validation
31.png,Atypical,True,False,,Validation
9505.png,Atypical,True,False,,Validation
TUPAC16_5757.png,Atypical,True,False,,Validation
TUPAC16_5774.png,Atypical,True,False,,Validation
TUPAC16_1082.png,Atypical,True,False,,Validation
TUPAC16_1121.png,Atypical,True,False,,Validation
TUPAC16_1196.png,Atypical,True,False,,Validation
9050.png,Atypical,True,False,,Validation
6109.png,Atypical,True,False,,Validation
2009.png,Atypical,True,False,,Validation
9075.png,Atypical,True,False,,Validation
8063.png,Atypical,True,False,,Validation
3446.png,Atypical,True,False,,Validation
8886.png,Atypical,True,False,,Validation
TUPAC16_1980.png,Atypical,True,False,,Validation
6091.png,Atypical,True,False,,Validation
8890.png,Atypical,True,False,,Validation
6103.png,Atypical,True,False,,Validation
8086.png,Atypical,True,False,,Validation
TUPAC16_1769.png,Atypical,True,False,,Validation
TUPAC16_1096.png,Atypical,True,False,,Validation
1582.png,Atypical,True,False,,Validation
7522.png,Atypical,True,False,,Validation
96.png,Atypical,True,False,,Validation
9284.png,Atypical,True,False,,Validation
TUPAC16_1207.png,Atypical,True,False,,Validation
6598.png,Atypical,True,False,,Validation
TUPAC16_2245.png,Atypical,True,False,,Validation
TUPAC16_1183.png,Atypical,True,False,,Validation
1510.png,Atypical,True,False,,Validation
5739.png,Atypical,True,False,,Validation
1554.png,Atypical,True,False,,Validation
TUPAC16_7062.png,Atypical,True,False,,Validation
6582.png,Atypical,True,False,,Validation
TUPAC16_1994.png,Atypical,True,False,,Validation
6108.png,Atypical,True,False,,Validation
5407.png,Atypical,True,False,,Validation
1199.png,Atypical,True,False,,Validation
11825.png,Atypical,True,False,,Validation
4660.png,Atypical,True,False,,Validation
8068.png,Atypical,True,False,,Validation
8973.png,Atypical,True,False,,Validation
8365.png,Atypical,True,False,,Validation
8022.png,Atypical,True,False,,Validation
9504.png,Atypical,True,False,,Validation
2730.png,Atypical,True,False,,Validation
10594.png,Atypical,True,False,,Validation
TUPAC16_2347.png,Atypical,True,False,,Validation
6115.png,Atypical,True,False,,Validation
TUPAC16_5773.png,Atypical,True,False,,Validation
2731.png,Atypical,True,False,,Validation
8360.png,Atypical,True,False,,Validation
1494.png,Atypical,True,False,,Validation
1963.png,Atypical,True,False,,Validation
TUPAC16_2476.png,Atypical,True,False,,Validation
8887.png,Atypical,True,False,,Validation
TUPAC16_1098.png,Atypical,True,False,,Validation
TUPAC16_7023.png,Atypical,True,False,,Validation
10539.png,Atypical,True,False,,Validation
6569.png,Atypical,True,False,,Validation
6902.png,Atypical,True,False,,Validation
6067.png,Atypical,True,False,,Validation
7588.png,Atypical,True,False,,Validation
9144.png,Atypical,True,False,,Validation
5497.png,Atypical,True,False,,Validation
TUPAC16_2307.png,Atypical,True,False,,Validation
TUPAC16_1130.png,Atypical,True,False,,Validation
11774.png,Atypical,True,False,,Validation
1183.png,Atypical,True,False,,Validation
1555.png,Atypical,True,False,,Validation
8018.png,Atypical,True,False,,Validation
1974.png,Atypical,True,False,,Validation
2720.png,Atypical,True,False,,Validation
6256.png,Atypical,True,False,,Validation
8364.png,Atypical,True,False,,Validation
7527.png,Atypical,True,False,,Validation
9038.png,Atypical,True,False,,Validation
2385.png,Atypical,True,False,,Validation
TUPAC16_2226.png,Atypical,True,False,,Validation
8137.png,Atypical,True,False,,Validation
10667.png,Atypical,True,False,,Validation
TUPAC16_9424.png,Atypical,True,False,,Validation
TUPAC16_1841.png,Atypical,True,False,,Validation
7146.png,Atypical,True,False,,Validation
8342.png,Atypical,True,False,,Validation
8080.png,Atypical,True,False,,Validation
985.png,Atypical,True,False,,Validation
1564.png,Atypical,True,False,,Validation
76.png,Atypical,True,False,,Validation
91.png,Atypical,True,False,,Validation
6595.png,Atypical,True,False,,Validation
2788.png,Atypical,True,False,,Validation
TUPAC16_2012.png,Atypical,True,False,,Validation
7114.png,Atypical,True,False,,Validation
TUPAC16_2171.png,Atypical,True,False,,Validation
5518.png,Atypical,True,False,,Validation
TUPAC16_7349.png,Atypical,True,False,,Validation
6068.png,Atypical,True,False,,Validation
4912.png,Atypical,True,False,,Validation
927.png,Atypical,True,False,,Validation
8026.png,Atypical,True,False,,Validation
TUPAC16_3286.png,Atypical,True,False,,Validation
8051.png,Atypical,True,False,,Validation
TUPAC16_2358.png,Atypical,True,False,,Validation
1342.png,Atypical,True,False,,Validation
6065.png,Atypical,True,False,,Validation
TUPAC16_1992.png,Atypical,True,False,,Validation
9502.png,Atypical,True,False,,Validation
TUPAC16_2424.png,Atypical,True,False,,Validation
7598.png,Atypical,True,False,,Validation
10541.png,Atypical,True,False,,Validation
TUPAC16_1085.png,Atypical,True,False,,Validation
2404.png,Atypical,True,False,,Validation
TUPAC16_2372.png,Atypical,True,False,,Validation
TUPAC16_5785.png,Atypical,True,False,,Validation
7113.png,Atypical,True,False,,Validation
TUPAC16_1153.png,Atypical,True,False,,Validation
1998.png,Atypical,True,False,,Validation
6627.png,Atypical,True,False,,Validation
TUPAC16_1194.png,Atypical,True,False,,Validation
1236.png,Atypical,True,False,,Validation
TUPAC16_3181.png,Atypical,True,False,,Validation
6549.png,Atypical,True,False,,Validation
5430.png,Atypical,True,False,,Validation
1334.png,Atypical,True,False,,Validation
21.png,Atypical,True,False,,Validation
6882.png,Normal,False,False,,Testing
6894.png,Normal,False,False,,Testing
557.png,Normal,False,False,,Testing
3520.png,Normal,False,False,,Testing
2587.png,Normal,False,False,,Testing
11516.png,Normal,False,False,,Testing
5785.png,Normal,False,False,,Testing
6877.png,Normal,False,False,,Testing
2668.png,Normal,False,False,,Testing
8294.png,Normal,False,False,,Testing
9582.png,Normal,False,False,,Testing
5782.png,Normal,False,False,,Testing
5276.png,Normal,False,False,,Testing
4814.png,Normal,False,False,,Testing
2632.png,Normal,False,False,,Testing
11406.png,Normal,False,False,,Testing
2901.png,Normal,False,False,,Testing
5127.png,Normal,False,False,,Testing
5144.png,Normal,False,False,,Testing
2866.png,Normal,False,False,,Testing
8764.png,Normal,False,False,,Testing
10324.png,Normal,False,False,,Testing
4703.png,Normal,False,False,,Testing
2875.png,Normal,False,False,,Testing
3512.png,Normal,False,False,,Testing
11098.png,Normal,False,False,,Testing
4788.png,Normal,False,False,,Testing
11399.png,Normal,False,False,,Testing
TUPAC16_5448.png,Normal,False,False,,Testing
11131.png,Normal,False,False,,Testing
2563.png,Normal,False,False,,Testing
11118.png,Normal,False,False,,Testing
5170.png,Normal,False,False,,Testing
10361.png,Normal,False,False,,Testing
3492.png,Normal,False,False,,Testing
4862.png,Normal,False,False,,Testing
9394.png,Normal,False,False,,Testing
11446.png,Normal,False,False,,Testing
1321.png,Normal,False,False,,Testing
5311.png,Normal,False,False,,Testing
5877.png,Normal,False,False,,Testing
4773.png,Normal,False,False,,Testing
9727.png,Normal,False,False,,Testing
1287.png,Normal,False,False,,Testing
3244.png,Normal,False,False,,Testing
2631.png,Normal,False,False,,Testing
9563.png,Normal,False,False,,Testing
10218.png,Normal,False,False,,Testing
4850.png,Normal,False,False,,Testing
6156.png,Normal,False,False,,Testing
6333.png,Normal,False,False,,Testing
2618.png,Normal,False,False,,Testing
7337.png,Normal,False,False,,Testing
2622.png,Normal,False,False,,Testing
5848.png,Normal,False,False,,Testing
8735.png,Normal,False,False,,Testing
5673.png,Normal,False,False,,Testing
3284.png,Normal,False,False,,Testing
2884.png,Normal,False,False,,Testing
4047.png,Normal,False,False,,Testing
9718.png,Normal,False,False,,Testing
5924.png,Normal,False,False,,Testing
11080.png,Normal,False,False,,Testing
1289.png,Normal,False,False,,Testing
8281.png,Normal,False,False,,Testing
10223.png,Normal,False,False,,Testing
10397.png,Normal,False,False,,Testing
11355.png,Normal,False,False,,Testing
583.png,Normal,False,False,,Testing
4830.png,Normal,False,False,,Testing
7924.png,Normal,False,False,,Testing
5264.png,Normal,False,False,,Testing
11039.png,Normal,False,False,,Testing
3487.png,Normal,False,False,,Testing
TUPAC16_8635.png,Normal,False,False,,Testing
5054.png,Normal,False,False,,Testing
5865.png,Normal,False,False,,Testing
8656.png,Normal,False,False,,Testing
8668.png,Normal,False,False,,Testing
11000.png,Normal,False,False,,Testing
11012.png,Normal,False,False,,Testing
11460.png,Normal,False,False,,Testing
11456.png,Normal,False,False,,Testing
2638.png,Normal,False,False,,Testing
3534.png,Normal,False,False,,Testing
2880.png,Normal,False,False,,Testing
4821.png,Normal,False,False,,Testing
4750.png,Normal,False,False,,Testing
8632.png,Normal,False,False,,Testing
5850.png,Normal,False,False,,Testing
TUPAC16_5583.png,Normal,False,False,,Testing
11652.png,Normal,False,False,,Testing
11676.png,Normal,False,False,,Testing
7917.png,Normal,False,False,,Testing
TUPAC16_5529.png,Normal,False,False,,Testing
2629.png,Normal,False,False,,Testing
11038.png,Normal,False,False,,Testing
8508.png,Normal,False,False,,Testing
11019.png,Normal,False,False,,Testing
TUPAC16_7781.png,Normal,False,False,,Testing
5123.png,Normal,False,False,,Testing
8122.png,Normal,False,False,,Testing
2527.png,Normal,False,False,,Testing
9581.png,Normal,False,False,,Testing
3529.png,Normal,False,False,,Testing
1295.png,Normal,False,False,,Testing
10125.png,Normal,False,False,,Testing
1323.png,Normal,False,False,,Testing
7548.png,Normal,False,False,,Testing
2610.png,Normal,False,False,,Testing
5154.png,Normal,False,False,,Testing
11701.png,Normal,False,False,,Testing
2677.png,Normal,False,False,,Testing
10427.png,Normal,False,False,,Testing
577.png,Normal,False,False,,Testing
10431.png,Normal,False,False,,Testing
10460.png,Normal,False,False,,Testing
10366.png,Normal,False,False,,Testing
2589.png,Normal,False,False,,Testing
1306.png,Normal,False,False,,Testing
11653.png,Normal,False,False,,Testing
5283.png,Normal,False,False,,Testing
8652.png,Normal,False,False,,Testing
571.png,Normal,False,False,,Testing
10416.png,Normal,False,False,,Testing
10331.png,Normal,False,False,,Testing
TUPAC16_5539.png,Normal,False,False,,Testing
8329.png,Normal,False,False,,Testing
2900.png,Normal,False,False,,Testing
5208.png,Normal,False,False,,Testing
10200.png,Normal,False,False,,Testing
2645.png,Normal,False,False,,Testing
4807.png,Normal,False,False,,Testing
5147.png,Normal,False,False,,Testing
7119.png,Normal,False,False,,Testing
1283.png,Normal,False,False,,Testing
7415.png,Normal,False,False,,Testing
162.png,Normal,False,False,,Testing
11069.png,Normal,False,False,,Testing
9401.png,Normal,False,False,,Testing
11074.png,Normal,False,False,,Testing
10436.png,Normal,False,False,,Testing
5032.png,Normal,False,False,,Testing
3481.png,Normal,False,False,,Testing
5028.png,Normal,False,False,,Testing
TUPAC16_5488.png,Normal,False,False,,Testing
5922.png,Normal,False,False,,Testing
6154.png,Normal,False,False,,Testing
5234.png,Normal,False,False,,Testing
8325.png,Normal,False,False,,Testing
TUPAC16_5455.png,Normal,False,False,,Testing
11120.png,Normal,False,False,,Testing
11047.png,Normal,False,False,,Testing
TUPAC16_5664.png,Normal,False,False,,Testing
4717.png,Normal,False,False,,Testing
10432.png,Normal,False,False,,Testing
5010.png,Normal,False,False,,Testing
5861.png,Normal,False,False,,Testing
8766.png,Normal,False,False,,Testing
3506.png,Normal,False,False,,Testing
4764.png,Normal,False,False,,Testing
2877.png,Normal,False,False,,Testing
TUPAC16_5126.png,Normal,False,False,,Testing
5162.png,Normal,False,False,,Testing
7921.png,Normal,False,False,,Testing
3213.png,Normal,False,False,,Testing
2859.png,Normal,False,False,,Testing
4758.png,Normal,False,False,,Testing
11066.png,Normal,False,False,,Testing
5021.png,Normal,False,False,,Testing
5837.png,Normal,False,False,,Testing
11642.png,Normal,False,False,,Testing
5318.png,Normal,False,False,,Testing
5232.png,Normal,False,False,,Testing
10189.png,Normal,False,False,,Testing
5282.png,Normal,False,False,,Testing
2687.png,Normal,False,False,,Testing
11144.png,Normal,False,False,,Testing
5852.png,Normal,False,False,,Testing
2876.png,Normal,False,False,,Testing
TUPAC16_5464.png,Normal,False,False,,Testing
10123.png,Normal,False,False,,Testing
9739.png,Normal,False,False,,Testing
11681.png,Normal,False,False,,Testing
8760.png,Normal,False,False,,Testing
5294.png,Normal,False,False,,Testing
5674.png,Normal,False,False,,Testing
2835.png,Normal,False,False,,Testing
581.png,Normal,False,False,,Testing
9559.png,Normal,False,False,,Testing
5142.png,Normal,False,False,,Testing
6148.png,Normal,False,False,,Testing
TUPAC16_5500.png,Normal,False,False,,Testing
TUPAC16_3450.png,Normal,False,False,,Testing
8725.png,Normal,False,False,,Testing
11034.png,Normal,False,False,,Testing
5341.png,Normal,False,False,,Testing
8720.png,Normal,False,False,,Testing
10461.png,Normal,False,False,,Testing
8510.png,Normal,False,False,,Testing
2868.png,Normal,False,False,,Testing
10466.png,Normal,False,False,,Testing
5211.png,Normal,False,False,,Testing
5228.png,Normal,False,False,,Testing
11548.png,Normal,False,False,,Testing
11052.png,Normal,False,False,,Testing
4693.png,Normal,False,False,,Testing
1297.png,Normal,False,False,,Testing
3274.png,Normal,False,False,,Testing
1317.png,Normal,False,False,,Testing
TUPAC16_3512.png,Normal,False,False,,Testing
543.png,Normal,False,False,,Testing
TUPAC16_5039.png,Normal,False,False,,Testing
9716.png,Normal,False,False,,Testing
2674.png,Normal,False,False,,Testing
2845.png,Normal,False,False,,Testing
5862.png,Normal,False,False,,Testing
550.png,Normal,False,False,,Testing
10406.png,Normal,False,False,,Testing
4709.png,Normal,False,False,,Testing
9719.png,Normal,False,False,,Testing
3227.png,Normal,False,False,,Testing
5875.png,Normal,False,False,,Testing
11679.png,Normal,False,False,,Testing
3250.png,Normal,False,False,,Testing
8293.png,Normal,False,False,,Testing
9385.png,Normal,False,False,,Testing
2906.png,Normal,False,False,,Testing
9398.png,Normal,False,False,,Testing
2605.png,Normal,False,False,,Testing
4839.png,Normal,False,False,,Testing
4782.png,Normal,False,False,,Testing
7464.png,Normal,False,False,,Testing
5060.png,Normal,False,False,,Testing
5677.png,Normal,False,False,,Testing
5063.png,Normal,False,False,,Testing
3502.png,Normal,False,False,,Testing
5327.png,Normal,False,False,,Testing
TUPAC16_5618.png,Normal,False,False,,Testing
5041.png,Normal,False,False,,Testing
10452.png,Normal,False,False,,Testing
7446.png,Normal,False,False,,Testing
6126.png,Normal,False,False,,Testing
3305.png,Normal,False,False,,Testing
11693.png,Normal,False,False,,Testing
9538.png,Normal,False,False,,Testing
10187.png,Normal,False,False,,Testing
590.png,Normal,False,False,,Testing
11150.png,Normal,False,False,,Testing
2663.png,Normal,False,False,,Testing
7409.png,Normal,False,False,,Testing
10132.png,Normal,False,False,,Testing
4690.png,Normal,False,False,,Testing
2849.png,Normal,False,False,,Testing
4684.png,Normal,False,False,,Testing
TUPAC16_1397.png,Normal,False,False,,Testing
3241.png,Normal,False,False,,Testing
5869.png,Normal,False,False,,Testing
11025.png,Normal,False,False,,Testing
9757.png,Normal,False,False,,Testing
2682.png,Normal,False,False,,Testing
11082.png,Normal,False,False,,Testing
5927.png,Normal,False,False,,Testing
3273.png,Normal,False,False,,Testing
6525.png,Normal,False,False,,Testing
2577.png,Normal,False,False,,Testing
7142.png,Normal,False,False,,Testing
5038.png,Normal,False,False,,Testing
565.png,Normal,False,False,,Testing
5176.png,Normal,False,False,,Testing
2862.png,Normal,False,False,,Testing
11163.png,Normal,False,False,,Testing
4832.png,Normal,False,False,,Testing
5871.png,Normal,False,False,,Testing
8670.png,Normal,False,False,,Testing
2855.png,Normal,False,False,,Testing
2647.png,Normal,False,False,,Testing
TUPAC16_3454.png,Normal,False,False,,Testing
11528.png,Normal,False,False,,Testing
6867.png,Normal,False,False,,Testing
TUPAC16_3510.png,Normal,False,False,,Testing
5295.png,Normal,False,False,,Testing
2542.png,Normal,False,False,,Testing
10250.png,Normal,False,False,,Testing
5901.png,Normal,False,False,,Testing
10215.png,Normal,False,False,,Testing
5343.png,Normal,False,False,,Testing
5772.png,Normal,False,False,,Testing
5717.png,Normal,False,False,,Testing
11638.png,Normal,False,False,,Testing
9348.png,Normal,False,False,,Testing
11055.png,Normal,False,False,,Testing
TUPAC16_5113.png,Normal,False,False,,Testing
5846.png,Normal,False,False,,Testing
5833.png,Normal,False,False,,Testing
10426.png,Normal,False,False,,Testing
4882.png,Normal,False,False,,Testing
5152.png,Normal,False,False,,Testing
4776.png,Normal,False,False,,Testing
TUPAC16_13087.png,Normal,False,False,,Testing
8669.png,Normal,False,False,,Testing
5876.png,Normal,False,False,,Testing
5164.png,Normal,False,False,,Testing
2620.png,Normal,False,False,,Testing
TUPAC16_3445.png,Normal,False,False,,Testing
2580.png,Normal,False,False,,Testing
7983.png,Normal,False,False,,Testing
7141.png,Normal,False,False,,Testing
2607.png,Normal,False,False,,Testing
3295.png,Normal,False,False,,Testing
5278.png,Normal,False,False,,Testing
173.png,Normal,False,False,,Testing
6145.png,Normal,False,False,,Testing
11443.png,Normal,False,False,,Testing
6307.png,Normal,False,False,,Testing
3515.png,Normal,False,False,,Testing
7934.png,Normal,False,False,,Testing
5292.png,Normal,False,False,,Testing
10246.png,Normal,False,False,,Testing
1329.png,Normal,False,False,,Testing
8289.png,Normal,False,False,,Testing
11442.png,Normal,False,False,,Testing
10186.png,Normal,False,False,,Testing
8762.png,Normal,False,False,,Testing
10207.png,Normal,False,False,,Testing
2836.png,Normal,False,False,,Testing
9519.png,Normal,False,False,,Testing
5892.png,Normal,False,False,,Testing
2863.png,Normal,False,False,,Testing
9534.png,Normal,False,False,,Testing
TUPAC16_14302.png,Normal,False,False,,Testing
10411.png,Normal,False,False,,Testing
5125.png,Normal,False,False,,Testing
TUPAC16_5537.png,Normal,False,False,,Testing
11469.png,Normal,False,False,,Testing
3270.png,Normal,False,False,,Testing
5885.png,Normal,False,False,,Testing
5205.png,Normal,False,False,,Testing
3298.png,Normal,False,False,,Testing
9240.png,Normal,False,False,,Testing
1292.png,Normal,False,False,,Testing
11550.png,Normal,False,False,,Testing
8655.png,Normal,False,False,,Testing
7432.png,Normal,False,False,,Testing
7936.png,Normal,False,False,,Testing
2879.png,Normal,False,False,,Testing
4727.png,Normal,False,False,,Testing
3269.png,Normal,False,False,,Testing
6896.png,Normal,False,False,,Testing
2651.png,Normal,False,False,,Testing
2659.png,Normal,False,False,,Testing
6133.png,Normal,False,False,,Testing
11122.png,Normal,False,False,,Testing
2627.png,Normal,False,False,,Testing
6872.png,Normal,False,False,,Testing
11101.png,Normal,False,False,,Testing
11095.png,Normal,False,False,,Testing
5251.png,Normal,False,False,,Testing
5157.png,Normal,False,False,,Testing
3530.png,Normal,False,False,,Testing
10389.png,Normal,False,False,,Testing
1301.png,Normal,False,False,,Testing
TUPAC16_5435.png,Normal,False,False,,Testing
5261.png,Normal,False,False,,Testing
2695.png,Normal,False,False,,Testing
7442.png,Normal,False,False,,Testing
TUPAC16_5502.png,Normal,False,False,,Testing
6609.png,Normal,False,False,,Testing
5773.png,Normal,False,False,,Testing
11006.png,Normal,False,False,,Testing
9749.png,Normal,False,False,,Testing
8335.png,Normal,False,False,,Testing
4836.png,Normal,False,False,,Testing
9245.png,Normal,False,False,,Testing
11645.png,Normal,False,False,,Testing
TUPAC16_5519.png,Normal,False,False,,Testing
5167.png,Normal,False,False,,Testing
4801.png,Normal,False,False,,Testing
10190.png,Normal,False,False,,Testing
4706.png,Normal,False,False,,Testing
10462.png,Normal,False,False,,Testing
11112.png,Normal,False,False,,Testing
1308.png,Normal,False,False,,Testing
3278.png,Normal,False,False,,Testing
5254.png,Normal,False,False,,Testing
9533.png,Normal,False,False,,Testing
10387.png,Normal,False,False,,Testing
11665.png,Normal,False,False,,Testing
4860.png,Normal,False,False,,Testing
11017.png,Normal,False,False,,Testing
6866.png,Normal,False,False,,Testing
10131.png,Normal,False,False,,Testing
4932.png,Normal,False,False,,Testing
2856.png,Normal,False,False,,Testing
7541.png,Normal,False,False,,Testing
5834.png,Normal,False,False,,Testing
TUPAC16_5599.png,Normal,False,False,,Testing
5345.png,Normal,False,False,,Testing
3537.png,Normal,False,False,,Testing
6883.png,Normal,False,False,,Testing
8296.png,Normal,False,False,,Testing
TUPAC16_1390.png,Normal,False,False,,Testing
11140.png,Normal,False,False,,Testing
10415.png,Normal,False,False,,Testing
7422.png,Normal,False,False,,Testing
11094.png,Normal,False,False,,Testing
7918.png,Normal,False,False,,Testing
11068.png,Normal,False,False,,Testing
8718.png,Normal,False,False,,Testing
4698.png,Normal,False,False,,Testing
10468.png,Normal,False,False,,Testing
10140.png,Normal,False,False,,Testing
5899.png,Normal,False,False,,Testing
8637.png,Normal,False,False,,Testing
TUPAC16_5655.png,Normal,False,False,,Testing
2865.png,Normal,False,False,,Testing
3532.png,Normal,False,False,,Testing
5173.png,Normal,False,False,,Testing
TUPAC16_5482.png,Normal,False,False,,Testing
5787.png,Normal,False,False,,Testing
4878.png,Normal,False,False,,Testing
11517.png,Normal,False,False,,Testing
1314.png,Normal,False,False,,Testing
11141.png,Normal,False,False,,Testing
11114.png,Normal,False,False,,Testing
TUPAC16_5012.png,Normal,False,False,,Testing
4945.png,Normal,False,False,,Testing
10165.png,Normal,False,False,,Testing
TUPAC16_1398.png,Normal,False,False,,Testing
10438.png,Normal,False,False,,Testing
5339.png,Normal,False,False,,Testing
11138.png,Normal,False,False,,Testing
11356.png,Normal,False,False,,Testing
7145.png,Normal,False,False,,Testing
8299.png,Normal,False,False,,Testing
5186.png,Normal,False,False,,Testing
5839.png,Normal,False,False,,Testing
7024.png,Normal,False,False,,Testing
4934.png,Normal,False,False,,Testing
11648.png,Normal,False,False,,Testing
7539.png,Normal,False,False,,Testing
337.png,Normal,False,False,,Testing
3517.png,Normal,False,False,,Testing
1351.png,Normal,False,False,,Testing
5202.png,Normal,False,False,,Testing
2594.png,Normal,False,False,,Testing
2656.png,Normal,False,False,,Testing
11115.png,Normal,False,False,,Testing
10991.png,Normal,False,False,,Testing
7461.png,Normal,False,False,,Testing
11650.png,Normal,False,False,,Testing
5934.png,Normal,False,False,,Testing
4710.png,Normal,False,False,,Testing
10192.png,Normal,False,False,,Testing
2578.png,Normal,False,False,,Testing
541.png,Normal,False,False,,Testing
533.png,Normal,False,False,,Testing
2870.png,Normal,False,False,,Testing
8219.png,Normal,False,False,,Testing
1288.png,Normal,False,False,,Testing
11167.png,Normal,False,False,,Testing
9378.png,Normal,False,False,,Testing
11040.png,Normal,False,False,,Testing
10174.png,Normal,False,False,,Testing
6123.png,Normal,False,False,,Testing
9564.png,Normal,False,False,,Testing
6332.png,Normal,False,False,,Testing
1359.png,Normal,False,False,,Testing
340.png,Normal,False,False,,Testing
TUPAC16_3456.png,Normal,False,False,,Testing
5902.png,Normal,False,False,,Testing
11700.png,Normal,False,False,,Testing
9520.png,Normal,False,False,,Testing
TUPAC16_5438.png,Normal,False,False,,Testing
2878.png,Normal,False,False,,Testing
4812.png,Normal,False,False,,Testing
11011.png,Normal,False,False,,Testing
5660.png,Normal,False,False,,Testing
11100.png,Normal,False,False,,Testing
9244.png,Normal,False,False,,Testing
11073.png,Normal,False,False,,Testing
TUPAC16_5008.png,Normal,False,False,,Testing
564.png,Normal,False,False,,Testing
10463.png,Normal,False,False,,Testing
2666.png,Normal,False,False,,Testing
9379.png,Normal,False,False,,Testing
7030.png,Normal,False,False,,Testing
TUPAC16_4992.png,Normal,False,False,,Testing
2669.png,Normal,False,False,,Testing
